LABEL_REGION,YEAR,MICAT_SECTOR,MICAT_FUEL,Indicator,FACTOR
Lithuania,2005,Average agriculture,Gas,AP_DEATHS,0.016852771
Lithuania,2005,Average agriculture,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Average agriculture,Oil,AP_DEATHS,2.101938818
Lithuania,2005,Average residential,Biomass and Waste,AP_DEATHS,4.697466563
Lithuania,2005,Average residential,Coal,AP_DEATHS,6.109184036
Lithuania,2005,Average residential,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Average residential,Gas,AP_DEATHS,0.016852073
Lithuania,2005,Average residential,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Average residential,Oil,AP_DEATHS,0.025373066
Lithuania,2005,Average tertiary,Biomass and Waste,AP_DEATHS,0.656689115
Lithuania,2005,Average tertiary,Coal,AP_DEATHS,7.002001092
Lithuania,2005,Average tertiary,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Average tertiary,Gas,AP_DEATHS,0.0168524
Lithuania,2005,Average tertiary,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Average tertiary,Oil,AP_DEATHS,0.400234976
Lithuania,2005,Average transport,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Average transport,Gas,AP_DEATHS,0.707548596
Lithuania,2005,Average transport,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Average transport,Oil,AP_DEATHS,1.167613255
Lithuania,2005,Aviation,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Aviation,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Aviation,Oil,AP_DEATHS,0.021119305
Lithuania,2005,Chemical & petrochemical,Biomass and Waste,AP_DEATHS,0.929272331
Lithuania,2005,Chemical & petrochemical,Coal,AP_DEATHS,3.55556591
Lithuania,2005,Chemical & petrochemical,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Chemical & petrochemical,Gas,AP_DEATHS,0.027659802
Lithuania,2005,Chemical & petrochemical,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Chemical & petrochemical,Oil,AP_DEATHS,1.894578443
Lithuania,2005,Iron & steel,Biomass and Waste,AP_DEATHS,0.977160403
Lithuania,2005,Iron & steel,Coal,AP_DEATHS,0.630193509
Lithuania,2005,Iron & steel,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Iron & steel,Gas,AP_DEATHS,0.027662991
Lithuania,2005,Iron & steel,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Navigation,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Navigation,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Navigation,Oil,AP_DEATHS,2.632679398
Lithuania,2005,Non-ferrous metals,Biomass and Waste,AP_DEATHS,0.832437721
Lithuania,2005,Non-ferrous metals,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Non-ferrous metals,Gas,AP_DEATHS,0.027663693
Lithuania,2005,Non-ferrous metals,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Non-ferrous metals,Oil,AP_DEATHS,4.338578719
Lithuania,2005,Non-metallic minerals,Biomass and Waste,AP_DEATHS,6.581960973
Lithuania,2005,Non-metallic minerals,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Non-metallic minerals,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Not elsewhere specified in industry,Biomass and Waste,AP_DEATHS,0.967747887
Lithuania,2005,Not elsewhere specified in industry,Coal,AP_DEATHS,2.783803201
Lithuania,2005,Not elsewhere specified in industry,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Not elsewhere specified in industry,Gas,AP_DEATHS,0.027663229
Lithuania,2005,Not elsewhere specified in industry,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Not elsewhere specified in industry,Oil,AP_DEATHS,1.618357493
Lithuania,2005,Not elsewhere specified in transport,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Not elsewhere specified in transport,Gas,AP_DEATHS,0.709370335
Lithuania,2005,Not elsewhere specified in transport,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Not elsewhere specified in transport,Oil,AP_DEATHS,1.43222439
Lithuania,2005,"Paper, pulp & printing",Biomass and Waste,AP_DEATHS,0.977111656
Lithuania,2005,"Paper, pulp & printing",Coal,AP_DEATHS,6.446727286
Lithuania,2005,"Paper, pulp & printing",Electricity,AP_DEATHS,0.661598143
Lithuania,2005,"Paper, pulp & printing",Gas,AP_DEATHS,0.027663212
Lithuania,2005,"Paper, pulp & printing",Heat,AP_DEATHS,0.712434338
Lithuania,2005,"Paper, pulp & printing",Oil,AP_DEATHS,4.737280422
Lithuania,2005,Rail,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Rail,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Rail,Oil,AP_DEATHS,1.875219931
Lithuania,2005,Road,Electricity,AP_DEATHS,0.661598143
Lithuania,2005,Road,Gas,AP_DEATHS,0.198279434
Lithuania,2005,Road,Heat,AP_DEATHS,0.712434338
Lithuania,2005,Road,Oil,AP_DEATHS,1.155811289
Lithuania,2005,Average agriculture,Biomass and Waste,Hospital admissions,2.618509869
Lithuania,2005,Average agriculture,Coal,Hospital admissions,7.579562031
Lithuania,2005,Average agriculture,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Average agriculture,Gas,Hospital admissions,0.016793664
Lithuania,2005,Average agriculture,Heat,Hospital admissions,0.709935634
Lithuania,2005,Average agriculture,Oil,Hospital admissions,2.094566738
Lithuania,2005,Average residential,Biomass and Waste,Hospital admissions,4.68099125
Lithuania,2005,Average residential,Coal,Hospital admissions,6.08775744
Lithuania,2005,Average residential,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Average residential,Gas,Hospital admissions,0.016792968
Lithuania,2005,Average residential,Heat,Hospital admissions,0.709935634
Lithuania,2005,Average residential,Oil,Hospital admissions,0.025284076
Lithuania,2005,Average tertiary,Biomass and Waste,Hospital admissions,0.654385925
Lithuania,2005,Average tertiary,Coal,Hospital admissions,6.97744314
Lithuania,2005,Average tertiary,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Average tertiary,Gas,Hospital admissions,0.016793294
Lithuania,2005,Average tertiary,Heat,Hospital admissions,0.709935634
Lithuania,2005,Average tertiary,Oil,Hospital admissions,0.398831241
Lithuania,2005,Average transport,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Average transport,Gas,Hospital admissions,0.705067027
Lithuania,2005,Average transport,Heat,Hospital admissions,0.709935634
Lithuania,2005,Average transport,Oil,Hospital admissions,1.163518112
Lithuania,2005,Aviation,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Aviation,Heat,Hospital admissions,0.709935634
Lithuania,2005,Aviation,Oil,Hospital admissions,0.021045234
Lithuania,2005,Chemical & petrochemical,Biomass and Waste,Hospital admissions,0.926013117
Lithuania,2005,Chemical & petrochemical,Coal,Hospital admissions,3.543095558
Lithuania,2005,Chemical & petrochemical,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Chemical & petrochemical,Gas,Hospital admissions,0.027562791
Lithuania,2005,Chemical & petrochemical,Heat,Hospital admissions,0.709935634
Lithuania,2005,Chemical & petrochemical,Oil,Hospital admissions,1.887933633
Lithuania,2005,Iron & steel,Biomass and Waste,Hospital admissions,0.973733232
Lithuania,2005,Iron & steel,Coal,Hospital admissions,0.627983246
Lithuania,2005,Iron & steel,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Iron & steel,Gas,Hospital admissions,0.02756597
Lithuania,2005,Iron & steel,Heat,Hospital admissions,0.709935634
Lithuania,2005,Navigation,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Navigation,Heat,Hospital admissions,0.709935634
Lithuania,2005,Navigation,Oil,Hospital admissions,2.623445864
Lithuania,2005,Non-ferrous metals,Biomass and Waste,Hospital admissions,0.829518132
Lithuania,2005,Non-ferrous metals,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Non-ferrous metals,Gas,Hospital admissions,0.027566669
Lithuania,2005,Non-ferrous metals,Heat,Hospital admissions,0.709935634
Lithuania,2005,Non-ferrous metals,Oil,Hospital admissions,4.323362125
Lithuania,2005,Non-metallic minerals,Biomass and Waste,Hospital admissions,6.558876217
Lithuania,2005,Non-metallic minerals,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Non-metallic minerals,Heat,Hospital admissions,0.709935634
Lithuania,2005,Not elsewhere specified in industry,Biomass and Waste,Hospital admissions,0.964353728
Lithuania,2005,Not elsewhere specified in industry,Coal,Hospital admissions,2.774039634
Lithuania,2005,Not elsewhere specified in industry,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Not elsewhere specified in industry,Gas,Hospital admissions,0.027566206
Lithuania,2005,Not elsewhere specified in industry,Heat,Hospital admissions,0.709935634
Lithuania,2005,Not elsewhere specified in industry,Oil,Hospital admissions,1.612681466
Lithuania,2005,Not elsewhere specified in transport,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Not elsewhere specified in transport,Gas,Hospital admissions,0.706882377
Lithuania,2005,Not elsewhere specified in transport,Heat,Hospital admissions,0.709935634
Lithuania,2005,Not elsewhere specified in transport,Oil,Hospital admissions,1.427201184
Lithuania,2005,"Paper, pulp & printing",Biomass and Waste,Hospital admissions,0.973684655
Lithuania,2005,"Paper, pulp & printing",Coal,Hospital admissions,6.424116833
Lithuania,2005,"Paper, pulp & printing",Electricity,Hospital admissions,0.659277735
Lithuania,2005,"Paper, pulp & printing",Gas,Hospital admissions,0.027566189
Lithuania,2005,"Paper, pulp & printing",Heat,Hospital admissions,0.709935634
Lithuania,2005,"Paper, pulp & printing",Oil,Hospital admissions,4.720665471
Lithuania,2005,Rail,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Rail,Heat,Hospital admissions,0.709935634
Lithuania,2005,Rail,Oil,Hospital admissions,1.868643017
Lithuania,2005,Road,Electricity,Hospital admissions,0.659277735
Lithuania,2005,Road,Gas,Hospital admissions,0.197584013
Lithuania,2005,Road,Heat,Hospital admissions,0.709935634
Lithuania,2005,Road,Oil,Hospital admissions,1.15175754
Lithuania,2005,Average agriculture,Biomass and Waste,Labor force WLD,542.0493682
Lithuania,2005,Average agriculture,Coal,Labor force WLD,1569.020938
Lithuania,2005,Average agriculture,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Average agriculture,Gas,Labor force WLD,3.476402687
Lithuania,2005,Average agriculture,Heat,Labor force WLD,146.9615091
Lithuania,2005,Average agriculture,Oil,Labor force WLD,433.5895734
Lithuania,2005,Average residential,Biomass and Waste,Labor force WLD,968.9970541
Lithuania,2005,Average residential,Coal,Labor force WLD,1260.207232
Lithuania,2005,Average residential,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Average residential,Gas,Labor force WLD,3.476258642
Lithuania,2005,Average residential,Heat,Labor force WLD,146.9615091
Lithuania,2005,Average residential,Oil,Labor force WLD,5.233975845
Lithuania,2005,Average tertiary,Biomass and Waste,Labor force WLD,135.4623411
Lithuania,2005,Average tertiary,Coal,Labor force WLD,1444.378228
Lithuania,2005,Average tertiary,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Average tertiary,Gas,Labor force WLD,3.476326108
Lithuania,2005,Average tertiary,Heat,Labor force WLD,146.9615091
Lithuania,2005,Average tertiary,Oil,Labor force WLD,82.56078193
Lithuania,2005,Average transport,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Average transport,Gas,Labor force WLD,145.9536743
Lithuania,2005,Average transport,Heat,Labor force WLD,146.9615091
Lithuania,2005,Average transport,Oil,Labor force WLD,240.8561698
Lithuania,2005,Aviation,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Aviation,Heat,Labor force WLD,146.9615091
Lithuania,2005,Aviation,Oil,Labor force WLD,4.356506622
Lithuania,2005,Chemical & petrochemical,Biomass and Waste,Labor force WLD,191.6910189
Lithuania,2005,Chemical & petrochemical,Coal,Labor force WLD,733.4448998
Lithuania,2005,Chemical & petrochemical,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Chemical & petrochemical,Gas,Labor force WLD,5.705685466
Lithuania,2005,Chemical & petrochemical,Heat,Labor force WLD,146.9615091
Lithuania,2005,Chemical & petrochemical,Oil,Labor force WLD,390.8151139
Lithuania,2005,Iron & steel,Biomass and Waste,Labor force WLD,201.5694076
Lithuania,2005,Iron & steel,Coal,Labor force WLD,129.9968069
Lithuania,2005,Iron & steel,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Iron & steel,Gas,Labor force WLD,5.70634335
Lithuania,2005,Iron & steel,Heat,Labor force WLD,146.9615091
Lithuania,2005,Navigation,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Navigation,Heat,Labor force WLD,146.9615091
Lithuania,2005,Navigation,Oil,Labor force WLD,543.0711527
Lithuania,2005,Non-ferrous metals,Biomass and Waste,Labor force WLD,171.7159001
Lithuania,2005,Non-ferrous metals,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Non-ferrous metals,Gas,Labor force WLD,5.7064881
Lithuania,2005,Non-ferrous metals,Heat,Labor force WLD,146.9615091
Lithuania,2005,Non-ferrous metals,Oil,Labor force WLD,894.9653908
Lithuania,2005,Non-metallic minerals,Biomass and Waste,Labor force WLD,1357.732026
Lithuania,2005,Non-metallic minerals,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Non-metallic minerals,Heat,Labor force WLD,146.9615091
Lithuania,2005,Not elsewhere specified in industry,Biomass and Waste,Labor force WLD,199.6277864
Lithuania,2005,Not elsewhere specified in industry,Coal,Labor force WLD,574.2450882
Lithuania,2005,Not elsewhere specified in industry,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Not elsewhere specified in industry,Gas,Labor force WLD,5.706392336
Lithuania,2005,Not elsewhere specified in industry,Heat,Labor force WLD,146.9615091
Lithuania,2005,Not elsewhere specified in industry,Oil,Labor force WLD,333.8360417
Lithuania,2005,Not elsewhere specified in transport,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Not elsewhere specified in transport,Gas,Labor force WLD,146.3294641
Lithuania,2005,Not elsewhere specified in transport,Heat,Labor force WLD,146.9615091
Lithuania,2005,Not elsewhere specified in transport,Oil,Labor force WLD,295.4403606
Lithuania,2005,"Paper, pulp & printing",Biomass and Waste,Labor force WLD,201.5593519
Lithuania,2005,"Paper, pulp & printing",Coal,Labor force WLD,1329.835916
Lithuania,2005,"Paper, pulp & printing",Electricity,Labor force WLD,136.4749792
Lithuania,2005,"Paper, pulp & printing",Gas,Labor force WLD,5.706388781
Lithuania,2005,"Paper, pulp & printing",Heat,Labor force WLD,146.9615091
Lithuania,2005,"Paper, pulp & printing",Oil,Labor force WLD,977.2098881
Lithuania,2005,Rail,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Rail,Heat,Labor force WLD,146.9615091
Lithuania,2005,Rail,Oil,Labor force WLD,386.821825
Lithuania,2005,Road,Electricity,Labor force WLD,136.4749792
Lithuania,2005,Road,Gas,Labor force WLD,40.90123572
Lithuania,2005,Road,Heat,Labor force WLD,146.9615091
Lithuania,2005,Road,Oil,Labor force WLD,238.4216512
Lithuania,2010,Average agriculture,Biomass and Waste,AP_DEATHS,2.530080133
Lithuania,2010,Average agriculture,Coal,AP_DEATHS,7.663991784
Lithuania,2010,Average agriculture,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Average agriculture,Gas,AP_DEATHS,0.018163052
Lithuania,2010,Average agriculture,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Average agriculture,Oil,AP_DEATHS,1.25029838
Lithuania,2010,Average residential,Biomass and Waste,AP_DEATHS,4.721328863
Lithuania,2010,Average residential,Coal,AP_DEATHS,4.645986618
Lithuania,2010,Average residential,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Average residential,Gas,AP_DEATHS,0.018163284
Lithuania,2010,Average residential,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Average residential,Oil,AP_DEATHS,0.059064899
Lithuania,2010,Average tertiary,Biomass and Waste,AP_DEATHS,0.699772346
Lithuania,2010,Average tertiary,Coal,AP_DEATHS,5.856337506
Lithuania,2010,Average tertiary,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Average tertiary,Gas,AP_DEATHS,0.018163538
Lithuania,2010,Average tertiary,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Average tertiary,Oil,AP_DEATHS,0.237309414
Lithuania,2010,Average transport,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Average transport,Gas,AP_DEATHS,0.712781998
Lithuania,2010,Average transport,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Average transport,Oil,AP_DEATHS,1.157863236
Lithuania,2010,Aviation,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Aviation,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Aviation,Oil,AP_DEATHS,0.022762617
Lithuania,2010,Chemical & petrochemical,Biomass and Waste,AP_DEATHS,1.033623159
Lithuania,2010,Chemical & petrochemical,Coal,AP_DEATHS,2.974664189
Lithuania,2010,Chemical & petrochemical,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Chemical & petrochemical,Gas,AP_DEATHS,0.026352856
Lithuania,2010,Chemical & petrochemical,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Chemical & petrochemical,Oil,AP_DEATHS,0.707822617
Lithuania,2010,Iron & steel,Biomass and Waste,AP_DEATHS,1.053181718
Lithuania,2010,Iron & steel,Coal,AP_DEATHS,0.580310984
Lithuania,2010,Iron & steel,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Iron & steel,Gas,AP_DEATHS,0.023591209
Lithuania,2010,Iron & steel,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Navigation,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Navigation,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Navigation,Oil,AP_DEATHS,1.787483218
Lithuania,2010,Non-ferrous metals,Biomass and Waste,AP_DEATHS,0.897199872
Lithuania,2010,Non-ferrous metals,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Non-ferrous metals,Gas,AP_DEATHS,0.023591679
Lithuania,2010,Non-ferrous metals,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Non-ferrous metals,Oil,AP_DEATHS,1.476477791
Lithuania,2010,Non-metallic minerals,Biomass and Waste,AP_DEATHS,4.437472211
Lithuania,2010,Non-metallic minerals,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Non-metallic minerals,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Not elsewhere specified in industry,Biomass and Waste,AP_DEATHS,1.039071431
Lithuania,2010,Not elsewhere specified in industry,Coal,AP_DEATHS,4.114205388
Lithuania,2010,Not elsewhere specified in industry,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Not elsewhere specified in industry,Gas,AP_DEATHS,0.026316645
Lithuania,2010,Not elsewhere specified in industry,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Not elsewhere specified in industry,Oil,AP_DEATHS,0.635405395
Lithuania,2010,Not elsewhere specified in transport,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Not elsewhere specified in transport,Gas,AP_DEATHS,0.764563995
Lithuania,2010,Not elsewhere specified in transport,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Not elsewhere specified in transport,Oil,AP_DEATHS,1.106016787
Lithuania,2010,"Paper, pulp & printing",Biomass and Waste,AP_DEATHS,1.053148537
Lithuania,2010,"Paper, pulp & printing",Coal,AP_DEATHS,3.893556057
Lithuania,2010,"Paper, pulp & printing",Electricity,AP_DEATHS,1.00153758
Lithuania,2010,"Paper, pulp & printing",Gas,AP_DEATHS,0.026316463
Lithuania,2010,"Paper, pulp & printing",Heat,AP_DEATHS,0.387312604
Lithuania,2010,"Paper, pulp & printing",Oil,AP_DEATHS,1.41170287
Lithuania,2010,Rail,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Rail,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Rail,Oil,AP_DEATHS,1.722053374
Lithuania,2010,Road,Electricity,AP_DEATHS,1.00153758
Lithuania,2010,Road,Gas,AP_DEATHS,0.22982699
Lithuania,2010,Road,Heat,AP_DEATHS,0.387312604
Lithuania,2010,Road,Oil,AP_DEATHS,1.171170701
Lithuania,2010,Average agriculture,Biomass and Waste,Hospital admissions,2.276120875
Lithuania,2010,Average agriculture,Coal,Hospital admissions,6.894711141
Lithuania,2010,Average agriculture,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Average agriculture,Gas,Hospital admissions,0.016339918
Lithuania,2010,Average agriculture,Heat,Hospital admissions,0.348435724
Lithuania,2010,Average agriculture,Oil,Hospital admissions,1.124798462
Lithuania,2010,Average residential,Biomass and Waste,Hospital admissions,4.247420878
Lithuania,2010,Average residential,Coal,Hospital admissions,4.179641184
Lithuania,2010,Average residential,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Average residential,Gas,Hospital admissions,0.016340126
Lithuania,2010,Average residential,Heat,Hospital admissions,0.348435724
Lithuania,2010,Average residential,Oil,Hospital admissions,0.053136202
Lithuania,2010,Average tertiary,Biomass and Waste,Hospital admissions,0.629532015
Lithuania,2010,Average tertiary,Coal,Hospital admissions,5.268501923
Lithuania,2010,Average tertiary,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Average tertiary,Gas,Hospital admissions,0.016340355
Lithuania,2010,Average tertiary,Heat,Hospital admissions,0.348435724
Lithuania,2010,Average tertiary,Oil,Hospital admissions,0.213489251
Lithuania,2010,Average transport,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Average transport,Gas,Hospital admissions,0.64123581
Lithuania,2010,Average transport,Heat,Hospital admissions,0.348435724
Lithuania,2010,Average transport,Oil,Hospital admissions,1.041641586
Lithuania,2010,Aviation,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Aviation,Heat,Hospital admissions,0.348435724
Lithuania,2010,Aviation,Oil,Hospital admissions,0.020477797
Lithuania,2010,Chemical & petrochemical,Biomass and Waste,Hospital admissions,0.929872227
Lithuania,2010,Chemical & petrochemical,Coal,Hospital admissions,2.676079373
Lithuania,2010,Chemical & petrochemical,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Chemical & petrochemical,Gas,Hospital admissions,0.023707662
Lithuania,2010,Chemical & petrochemical,Heat,Hospital admissions,0.348435724
Lithuania,2010,Chemical & petrochemical,Oil,Hospital admissions,0.636774232
Lithuania,2010,Iron & steel,Biomass and Waste,Hospital admissions,0.947467577
Lithuania,2010,Iron & steel,Coal,Hospital admissions,0.522061704
Lithuania,2010,Iron & steel,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Iron & steel,Gas,Hospital admissions,0.021223219
Lithuania,2010,Iron & steel,Heat,Hospital admissions,0.348435724
Lithuania,2010,Navigation,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Navigation,Heat,Hospital admissions,0.348435724
Lithuania,2010,Navigation,Oil,Hospital admissions,1.608062848
Lithuania,2010,Non-ferrous metals,Biomass and Waste,Hospital admissions,0.807142561
Lithuania,2010,Non-ferrous metals,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Non-ferrous metals,Gas,Hospital admissions,0.021223641
Lithuania,2010,Non-ferrous metals,Heat,Hospital admissions,0.348435724
Lithuania,2010,Non-ferrous metals,Oil,Hospital admissions,1.328274894
Lithuania,2010,Non-metallic minerals,Biomass and Waste,Hospital admissions,3.992056615
Lithuania,2010,Non-metallic minerals,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Non-metallic minerals,Heat,Hospital admissions,0.348435724
Lithuania,2010,Not elsewhere specified in industry,Biomass and Waste,Hospital admissions,0.934773624
Lithuania,2010,Not elsewhere specified in industry,Coal,Hospital admissions,3.701238014
Lithuania,2010,Not elsewhere specified in industry,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Not elsewhere specified in industry,Gas,Hospital admissions,0.023675086
Lithuania,2010,Not elsewhere specified in industry,Heat,Hospital admissions,0.348435724
Lithuania,2010,Not elsewhere specified in industry,Oil,Hospital admissions,0.571625959
Lithuania,2010,Not elsewhere specified in transport,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Not elsewhere specified in transport,Gas,Hospital admissions,0.687820139
Lithuania,2010,Not elsewhere specified in transport,Heat,Hospital admissions,0.348435724
Lithuania,2010,Not elsewhere specified in transport,Oil,Hospital admissions,0.994999275
Lithuania,2010,"Paper, pulp & printing",Biomass and Waste,Hospital admissions,0.947437727
Lithuania,2010,"Paper, pulp & printing",Coal,Hospital admissions,3.502736575
Lithuania,2010,"Paper, pulp & printing",Electricity,Hospital admissions,0.901007269
Lithuania,2010,"Paper, pulp & printing",Gas,Hospital admissions,0.023674922
Lithuania,2010,"Paper, pulp & printing",Heat,Hospital admissions,0.348435724
Lithuania,2010,"Paper, pulp & printing",Oil,Hospital admissions,1.270001819
Lithuania,2010,Rail,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Rail,Heat,Hospital admissions,0.348435724
Lithuania,2010,Rail,Oil,Hospital admissions,1.549200589
Lithuania,2010,Road,Electricity,Hospital admissions,0.901007269
Lithuania,2010,Road,Gas,Hospital admissions,0.206757882
Lithuania,2010,Road,Heat,Hospital admissions,0.348435724
Lithuania,2010,Road,Oil,Hospital admissions,1.053613301
Lithuania,2010,Average agriculture,Biomass and Waste,Labor force WLD,471.1725156
Lithuania,2010,Average agriculture,Coal,Labor force WLD,1427.252141
Lithuania,2010,Average agriculture,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Average agriculture,Gas,Labor force WLD,3.382474208
Lithuania,2010,Average agriculture,Heat,Labor force WLD,72.12856676
Lithuania,2010,Average agriculture,Oil,Labor force WLD,232.8409386
Lithuania,2010,Average residential,Biomass and Waste,Labor force WLD,879.2450357
Lithuania,2010,Average residential,Coal,Labor force WLD,865.2141777
Lithuania,2010,Average residential,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Average residential,Gas,Labor force WLD,3.382517364
Lithuania,2010,Average residential,Heat,Labor force WLD,72.12856676
Lithuania,2010,Average residential,Oil,Labor force WLD,10.99955557
Lithuania,2010,Average tertiary,Biomass and Waste,Labor force WLD,130.3174125
Lithuania,2010,Average tertiary,Coal,Labor force WLD,1090.615763
Lithuania,2010,Average tertiary,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Average tertiary,Gas,Labor force WLD,3.382564682
Lithuania,2010,Average tertiary,Heat,Labor force WLD,72.12856676
Lithuania,2010,Average tertiary,Oil,Labor force WLD,44.19372817
Lithuania,2010,Average transport,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Average transport,Gas,Labor force WLD,132.7401779
Lithuania,2010,Average transport,Heat,Labor force WLD,72.12856676
Lithuania,2010,Average transport,Oil,Labor force WLD,215.6268991
Lithuania,2010,Aviation,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Aviation,Heat,Labor force WLD,72.12856676
Lithuania,2010,Aviation,Oil,Labor force WLD,4.239043369
Lithuania,2010,Chemical & petrochemical,Biomass and Waste,Labor force WLD,192.4898811
Lithuania,2010,Chemical & petrochemical,Coal,Labor force WLD,553.9666473
Lithuania,2010,Chemical & petrochemical,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Chemical & petrochemical,Gas,Labor force WLD,4.907647448
Lithuania,2010,Chemical & petrochemical,Heat,Labor force WLD,72.12856676
Lithuania,2010,Chemical & petrochemical,Oil,Labor force WLD,131.8166008
Lithuania,2010,Iron & steel,Biomass and Waste,Labor force WLD,196.1322382
Lithuania,2010,Iron & steel,Coal,Labor force WLD,108.0703266
Lithuania,2010,Iron & steel,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Iron & steel,Gas,Labor force WLD,4.393350754
Lithuania,2010,Iron & steel,Heat,Labor force WLD,72.12856676
Lithuania,2010,Navigation,Electricity,Labor force WLD,186.5146383
Lithuania,2010,Navigation,Heat,Labor force WLD,72.12856676
